Great Britain,NA
Great Britain,NA
Australia,NA
Great Britain,NA
Canada,NA
Canada,NA
Canada,NA
Canada,NA
South Africa,Silver
South Africa,NA
South Africa,Gold
Iceland,Silver
Iceland,NA
United States,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,Gold
Turkey,NA
Turkey,NA
Morocco,NA
Russia,NA
Unified Team,NA
Belarus,NA
Belarus,NA
Turkey,NA
Hungary,NA
Hungary,NA
Hungary,NA
Afghanistan,NA
Morocco,NA
Morocco,NA
Nigeria,NA
Afghanistan,NA
Egypt,NA
Egypt,NA
Kenya,NA
Italy,NA
Italy,NA
Saudi Arabia,NA
Saudi Arabia,NA
Iran,NA
Malta,NA
Australia,NA
Australia,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Libya,NA
France,NA
France,NA
Great Britain,NA
Great Britain,NA
Italy,NA
Canada,Silver
Sweden,NA
France,NA
France,NA
United Arab Republic,NA
Egypt,NA
Ghana,NA
Ghana,NA
Iraq,NA
United States,NA
Italy,Gold
Italy,Bronze
Italy,NA
Trinidad and Tobago,NA
Italy,NA
Comoros,NA
India,NA
Great Britain,Gold
Australia,NA
Union des Socits Franais de Sports Athletiques,Silver
Ghana,NA
Iraq,NA
Canada,NA
Great Britain,Bronze
Great Britain-2,NA
Senegal,NA
Senegal,NA
Nigeria,NA
Uganda,NA
Kenya,NA
Barbados,NA
United States,NA
United States,NA
United States,Bronze
United States,Silver
United States,Gold
Italy,Gold
Italy,NA
Hong Kong,NA
Hong Kong,NA
Hong Kong,NA
Hong Kong,NA
Hong Kong,NA
Hong Kong,NA
Hong Kong,NA
Hong Kong,NA
Hong Kong,NA
Gabon,NA
Hungary,NA
Hungary,NA
Switzerland,NA
France,NA
France,NA
Spain,NA
Spain,NA
Switzerland,NA
France,NA
France,NA
France,NA
France,NA
France,NA
Canada,NA
Canada,NA
Canada,NA
United States,NA
France,NA
Austria,NA
Austria,NA
Austria,NA
France,NA
Australia,NA
Australia,NA
France,NA
Canada,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
South Africa,NA
South Africa,NA
Canada,NA
Canada,NA
Canada,Silver
Canada,NA
Canada,Silver
Canada,NA
Canada,NA
Canada,NA
Switzerland,NA
Canada,Silver
Canada,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
Italy,NA
Ciocca II,NA
Mirtala,NA
Canada,NA
Canada,NA
Canada,Bronze
Canada,NA
Canada,NA
France,NA
France,NA
Nigeria,Bronze
Austria,NA
Austria,NA
West Germany,Gold
Finland,NA
Austria,NA
Italy,NA
Italy,NA
United States,Silver
United States,NA
Austria,NA
Austria,NA
East Germany,Bronze
East Germany,Gold
East Germany,Silver
Germany,Silver
Switzerland,Gold
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Germany,Bronze
Germany,Gold
Germany,NA
Germany,Silver
France,NA
France,NA
France,Gold
France,NA
France,Bronze
France,NA
Norway,NA
Norway,Bronze
Norway,Gold
Norway,NA
Norway,NA
Norway,Bronze
France,NA
France,NA
Germany,NA
Estonia,NA
France,NA
Great Britain,NA
Great Britain,NA
United States,NA
Canada,NA
France,NA
France,NA
France,NA
Saint Lucia,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
United States,Bronze
South Africa,NA
France,NA
Denmark,NA
France,NA
Czechoslovakia,NA
South Africa,NA
Mozambique,NA
Czechoslovakia,Silver
Czechoslovakia,Bronze
Haiti,NA
Carabinier-5,NA
Pettit-Poucet-6,NA
Carabinier-15,Gold
Madagascar,NA
East Germany,NA
Mauritius,NA
France,NA
Haiti,NA
Haiti,Bronze
Federated States of Micronesia,NA
British Virgin Islands,NA
Portugal,NA
Portugal,NA
Portugal,NA
Portugal,NA
Sweden,NA
Sweden,NA
Sweden,NA
Sweden,NA
United States,Gold
United States,Gold
United States,Gold
Nigeria,NA
South Africa,NA
Poland,NA
Poland,NA
Poland,NA
Poland,NA
Poland,NA
Poland,NA
West Germany,Bronze
West Germany,NA
Italy,NA
Russia,Silver
Norway,NA
Norway,NA
Norway,NA
Norway,Gold
Norway,NA
Norway,NA
Great Britain,NA
Italy,NA
Norway,NA
Finland,NA
Latvia,NA
United States,NA
Canada,NA
Canada,NA
Canada,Bronze
France,NA
France,NA
France,NA
France,Gold
France,Gold
Samoa,NA
Soviet Union,Silver
Soviet Union,NA
Myanmar,NA
Norway,Bronze
Norway,NA
Norway,Silver
Norway,NA
Norway,NA
Norway,NA
Norway,NA
Norway,NA
Norway,NA
Norway,NA
Norway,NA
Norway,Bronze
Norway,Silver
Norway,NA
Norway,Gold
France,NA
France,NA
Germany,NA
Norway,NA
Italy,Silver
Hirondelle,NA
Germany,NA
Italy,NA
Finland,NA
Finland,NA
France,NA
Estonia,NA
Estonia,NA
Estonia,NA
Estonia,NA
Germany,NA
Italy,NA
Italy-1,Bronze
Italy,NA
Norway,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Mexico,NA
Kerstin-1,Bronze
Norway,NA
Australia,NA
Great Britain,NA
Great Britain,NA
Great Britain,NA
Great Britain,NA
Germany,NA
Norway,NA
Norway,NA
Norway,NA
Canada,NA
Canada,NA
Great Britain,NA
United States,Bronze
Australia,NA
New Zealand,NA
New Zealand,NA
New Zealand,NA
United States,NA
United States,Gold
United States,NA
Great Britain,NA
Great Britain,NA
Great Britain,NA
Great Britain,NA
Canada,NA
United States,NA
United States,Gold
United States,NA
Seychelles,NA
Seychelles,NA
Australia,NA
Australia,NA
United States,Bronze
Sweden,NA
Evita VI,NA
Austria,NA
United States,NA
United States,NA
Norway,Silver
Finland,NA
Finland,NA
Finland,NA
Finland,NA
Finland,NA
Finland,NA
Finland,NA
Finland,NA
Finland,NA
Finland,NA
Great Britain,NA
Great Britain,NA
Great Britain,NA
Finland,NA
Finland,NA
Finland,NA
Finland,NA
Finland,NA
Finland,NA
Spain,NA
Finland,NA
France,NA
France,NA
Belgium,Silver
France,NA
France,NA
France,NA
France,NA
Latvia,NA
Samoa,NA
Italy,NA
Italy,NA
Armenia,NA
Italy,NA
Mexico,NA
Mexico,NA
Argentina,NA
Argentina,NA
Spain,NA
Spain,NA
Spain,NA
Mexico,NA
United States,NA
Estonia,NA
Turkey,NA
Brazil,NA
Italy,NA
Italy,NA
Italy,NA
Italy,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Serbia and Montenegro,NA
Armenia,NA
Soviet Union,NA
Soviet Union,NA
Soviet Union,NA
Russia,NA
Russia,NA
Russia,NA
Belarus,NA
Russia,NA
Soviet Union,Gold
Soviet Union,NA
Ukraine-2,NA
Ukraine,NA
Papua New Guinea,NA
Papua New Guinea,NA
El Salvador,NA
Greece,NA
Greece,NA
Mexico,NA
Finland,NA
Finland,NA
Argentina,NA
Nicaragua,NA
Finland,NA
Finland,NA
Finland,NA
Italy,NA
Italy,NA
Argentina,Gold
United States,NA
United States,NA
United States,NA
United States,NA
United States,NA
United States,NA
United States,NA
United States,NA
United States,NA
United States,NA
United States,NA
United States,NA
United States,NA
United States,NA
United States,NA
United States,NA
Italy,NA
Israel,NA
Israel,NA
Israel,NA
Russia-3,NA
Russia-1,Silver
Soviet Union,NA
Azerbaijan,NA
Soviet Union,Bronze
Soviet Union,Gold
Soviet Union,Bronze
Soviet Union,Gold
Soviet Union,NA
Italy,NA
Australia,Silver
Canada,NA
New Zealand,NA
Great Britain,NA
Great Britain,NA
Russia,NA
Soviet Union,NA
Armenia,NA
Russia,NA
Sweden,NA
Great Britain,NA
Argentina,NA
Argentina,NA
Colombia,NA
Honduras,NA
Colombia,NA
Colombia,NA
Mexico,NA
Mexico,NA
Bolivia,NA
Bolivia,NA
Bolivia,NA
Bolivia,NA
Dominican Republic,NA
Mexico,NA
Guatemala,NA
Panama,NA
Guatemala,NA
Brazil,NA
Brazil,NA
Costa Rica,NA
Chile,NA
Spain,NA
Soviet Union,NA
Soviet Union,Gold
Soviet Union,Bronze
Soviet Union,NA
Soviet Union,NA
Mongolia,NA
Mexico,NA
Mexico,Bronze
Mexico,NA
Russia,NA
Russia,NA
Russia,NA
Greece,NA
Greece,NA
Greece,NA
Greece,NA
Turkey,NA
Turkey,NA
Turkey,Bronze
Turkey,NA
Italy,Gold
Italy,NA
Italy,NA
Cameroon,NA
Cyprus,NA
Cyprus,NA
Cyprus,NA
Romania,NA
Romania,NA
Soviet Union,Bronze
Ukraine,NA
Ukraine,NA
Ukraine,NA
Greece,NA
Greece,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Turkey,NA
Israel,NA
Nigeria,NA
France,Bronze
France,NA
France,NA
France,NA
Soviet Union-3,NA
Armenia,NA
Armenia,NA
Russia,NA
Russia,NA
Myanmar,NA
Cote d'Ivoire,NA
Egypt,NA
Egypt,NA
Egypt,NA
Egypt,NA
Egypt,NA
Egypt,NA
Egypt,NA
Jordan,NA
Japan,Silver
Pakistan,NA
Malaysia,NA
Malaysia,NA
Malaysia,NA
Malaysia,NA
Malaysia,NA
Malaysia,Bronze
Japan,NA
Lebanon,NA
Lebanon,NA
Nigeria,NA
Nigeria,Gold
Great Britain,NA
Great Britain,NA
Nigeria,NA
Palestine,NA
Ghana,NA
Uganda,NA
Uganda,NA
Uganda,NA
Uganda,NA
Uganda,NA
Uganda,NA
Kenya,NA
Nigeria,NA
Sweden,NA
United States,NA
United States,NA
United States,NA
United States,NA
United States,Bronze
United States,NA
United States,NA
United States,NA
United States,NA
Denmark,Bronze
Sweden-1,NA
Sweden-1,NA
Sweden-1,NA
Iceland,NA
Sweden,NA
Sweden,Gold
Sweden,NA
Sweden-2,NA
Sweden-2,NA
Sweden,NA
Sweden,NA
Sweden,NA
Finland,Bronze
Finland,Bronze
Romania,NA
Romania,NA
Lebanon,NA
Lebanon,NA
Germany,NA
Germany,NA
Spain,NA
Spain,NA
United States,NA
United States,Gold
Azerbaijan,NA
Turkey,NA
Uganda,NA
France,Gold
Tunisia,NA
Tunisia,NA
Libya,NA
Argentina,NA
Argentina,NA
Mexico,NA
Mexico,NA
Mexico,NA
Paraguay,NA
Paraguay,NA
Dominican Republic,NA
Mexico,NA
Spain,NA
Spain,NA
Spain,NA
Puerto Rico,NA
Argentina,Silver
Argentina,Gold
Ethiopia,NA
Ethiopia,NA
Turkey,NA
Turkey,NA
Turkey,NA
Ethiopia,Bronze
Ethiopia,Gold
Nigeria,NA
Nigeria,NA
Tunisia,NA
Tunisia,NA
Tunisia,NA
Tunisia,NA
Tunisia,NA
Togo,NA
France,Gold
France,Gold
France,NA
France,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Belarus,NA
Belarus,Bronze
Belarus,NA
Belarus,NA
Belarus,NA
Belarus,NA
Belarus,NA
Bulgaria,NA
Bulgaria,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Turkey,NA
Brazil,NA
Kazakhstan,NA
Kazakhstan,NA
Kazakhstan,NA
Kazakhstan,NA
Kazakhstan,NA
Kazakhstan,NA
Kazakhstan,NA
Myanmar,NA
Myanmar,NA
Cote d'Ivoire,NA
Cote d'Ivoire,NA
Tunisia,NA
Tunisia,NA
Sweden,NA
Sweden,NA
Tunisia,NA
Tunisia,NA
Uganda,NA
Ethiopia,NA
Philippines,NA
Philippines,NA
Philippines,NA
Philippines,NA
Philippines,NA
Philippines,NA
Philippines,NA
Malawi,NA
Malawi,NA
Malawi,NA
Cote d'Ivoire,NA
Cote d'Ivoire,NA
Cote d'Ivoire,NA
Cote d'Ivoire,NA
Ghana,Bronze
France,NA
France,NA
France,Silver
Turkey,NA
Turkey,NA
Turkey,Silver
Turkey,Gold
Canada,NA
Canada,NA
Nigeria,NA
Nigeria,NA
Cameroon,NA
Cameroon,NA
Togo,NA
Turkey,Bronze
Great Britain,NA
Great Britain,NA
New Zealand,NA
Great Britain,NA
Great Britain,NA
Australia,NA
Canada,NA
Canada,NA
Argentina,Silver
Argentina,Bronze
Argentina,Bronze
Argentina,Silver
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
Turkey,NA
Spain,NA
Spain,NA
Afghanistan,NA
Malaysia,NA
Kenya,NA
Uganda,NA
Uganda,NA
Uganda,NA
Peru,NA
Peru,NA
Peru,NA
Peru,NA
Peru,NA
Lebanon,NA
Comoros,NA
Russia,NA
Russia,Bronze
United States,Gold
United States,Gold
Canada,NA
Jamaica,Silver
Jamaica,NA
Jamaica,NA
Great Britain,NA
Turkey,NA
Turkey,NA
Great Britain,NA
Great Britain,NA
Turkey,NA
Kazakhstan,NA
Great Britain,Gold
Great Britain,Gold
Chile,NA
Afghanistan,NA
Pakistan,NA
Afghanistan,NA
Puerto Rico,NA
Turkey,NA
Turkey,Gold
Turkey,NA
Turkey,NA
Turkey,NA
Pakistan,NA
Pakistan,Silver
Pakistan,NA
Pakistan,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
Congo (Brazzaville),NA
Nigeria,NA
Argentina,Silver
Iran,NA
Soviet Union,NA
Georgia,NA
Canada,NA
Belarus,NA
Belarus-1,NA
Belarus,Bronze
Belarus,Gold
Iran,NA
Kazakhstan,NA
Kazakhstan,NA
Russia,NA
Russia,Gold
Russia,Gold
Soviet Union,NA
Soviet Union,Gold
Soviet Union,NA
Soviet Union,NA
Soviet Union,NA
Soviet Union,NA
Soviet Union,Gold
Soviet Union,NA
Soviet Union,NA
Soviet Union,Silver
Soviet Union,NA
Soviet Union,NA
Soviet Union,NA
Soviet Union,NA
Soviet Union,Gold
Soviet Union,NA
Soviet Union,NA
Soviet Union,Gold
Soviet Union,NA
Soviet Union,NA
Soviet Union,NA
Soviet Union,NA
Soviet Union,NA
Soviet Union,NA
Mexico,NA
Mexico,NA
Mexico,NA
Mexico,NA
Mexico,NA
Mexico,NA
Mexico,NA
Spain,NA
Uruguay,NA
Uruguay,NA
Uruguay,NA
Uruguay,NA
Cuba,Gold
Cuba,Gold
Cuba,NA
Cuba,NA
Cuba,Silver
Pakistan,NA
Japan,NA
Seychelles,NA
Brazil,NA
Brazil,NA
Portugal,NA
United States-3,NA
Portugal,NA
Portugal,NA
Brazil,NA
Portugal,NA
Portugal,NA
Brazil,NA
United States,NA
United States,NA
United States,Silver
United States,NA
United States,NA
Kazakhstan,NA
France,NA
Morocco,NA
Egypt,NA
Kazakhstan,NA
Kazakhstan,NA
Kazakhstan,NA
Kazakhstan,NA
Afghanistan,NA
Portugal,NA
Portugal,NA
Portugal,NA
Pakistan,NA
Pakistan,NA
Pakistan,NA
Pakistan,NA
Pakistan,NA
Pakistan,NA
Iraq,Bronze
United Arab Emirates,NA
United Arab Emirates,NA
United Arab Emirates,NA
Egypt,NA
Morocco,NA
Pakistan,NA
Pakistan,Silver
Pakistan,Gold
Sweden,NA
Sweden,NA
India,NA
India,NA
Iran,NA
Afghanistan,NA
Afghanistan,NA
Afghanistan,NA
Unified Team,NA
Russia,NA
Soviet Union,Bronze
Spain,NA
Malaysia,NA
United Arab Republic,NA
Galerna,NA
Russia,NA
Russia,Bronze
Russia,NA
Russia,Gold
Russia,Gold
Spain,NA
Spain,NA
Spain,NA
Spain,Silver
Spain,NA
France,NA
France,Gold
Morocco,NA
Mexico,NA
Spain,NA
Israel,NA
Armenia,NA
Nigeria,Bronze
El Salvador,NA
Nigeria,NA
Japan,NA
Japan,NA
Japan,NA
Japan,NA
Japan,NA
Japan,NA
Japan,NA
Japan,NA
Japan,NA
Unified Team,NA
Algeria,NA
France,NA
Algeria,NA
Algeria,NA
Algeria,NA
France,NA
United States,Gold
Morocco,NA
Morocco,NA
Italy,NA
Algeria,NA
West Germany,NA
Italy,NA
Algeria,NA
Algeria,NA
Algeria,NA
Morocco,NA
Senegal,NA
China,NA
Mauritania,NA
Senegal,NA
Senegal,NA
Senegal,NA
China,Bronze
China,NA
China,NA
Saudi Arabia,NA
Yemen,NA
Canada,NA
Canada,NA
Canada,NA
Canada,NA
Netherlands,NA
Netherlands,NA
Netherlands,NA
Senegal,NA
France,NA
France,NA
France,Bronze
Netherlands,NA
Netherlands,NA
Netherlands,NA
Netherlands,NA
Netherlands,NA
Netherlands,NA
Netherlands,NA
West Germany,NA
Germany,Bronze
Germany,Silver
Belgium,NA
Norway,NA
Bronia,NA
Netherlands,NA
Netherlands,Silver
Netherlands,NA
Netherlands,NA
Netherlands,NA
Netherlands,Bronze
Netherlands,Bronze
Netherlands,Silver
Netherlands,Gold
Russia,NA
Norway,NA
Mongolia,NA
Mongolia,NA
Sweden,NA
Sweden,NA
Ghana,NA
United States,NA
Czech Republic,Bronze
Czech Republic,NA
Czech Republic,NA
Czech Republic,NA
Bahrain,NA
Morocco,NA
Morocco,NA
Morocco,NA
Japan,NA
Japan,NA
Slovakia,NA
Turkey,NA
Algeria,NA
Afghanistan,NA
Iran,NA
Iran,NA
Iran,NA
Iran,NA
Ukraine,Bronze
Ukraine,NA
Ukraine,NA
Hungary,NA
Hungary,NA
Turkmenistan,NA
Hungary,NA
Romania,NA
Romania,NA
Romania,NA
Greece,NA
Greece,NA
Nigeria,Gold
Soviet Union,Bronze
Soviet Union,Bronze
Soviet Union,NA
Soviet Union,NA
Iran,NA
India,NA
Ukraine,NA
United States,Silver
United States,Gold
United States,Silver
United States,Silver
United States,NA
United States,Gold
United States,Gold
United States,NA
United States,Silver
United States,Silver
United States,Silver
United States,Gold
United States,Silver
Armenia,NA
Nigeria,Gold
Nigeria,NA
Azerbaijan,NA
Great Britain,NA
Great Britain,NA
Zambia,NA
United States,Gold
Germany,NA
Germany,NA
Germany,NA
Kyrgyzstan,NA
Kyrgyzstan,NA
Kyrgyzstan,NA
Canada,NA
Canada,NA
United States,Gold
United States,NA
United States,NA
United States,NA
United States,NA
Uzbekistan,NA
Uzbekistan,NA
Romania,NA
Czech Republic,NA
Netherlands,NA
Kazakhstan,NA
Kazakhstan,NA
Kazakhstan,NA
Kazakhstan,NA
Kazakhstan,NA
United States,Gold
United States,Gold
Czechoslovakia,NA
Czechoslovakia,NA
Czechoslovakia,NA
Czechoslovakia,NA
Czechoslovakia,NA
Czechoslovakia,NA
Czechoslovakia,NA
Czechoslovakia,NA
Slovakia,NA
Slovakia,NA
Germany,NA
Yugoslavia,NA
Yugoslavia,NA
Yugoslavia,NA
Bosnia and Herzegovina,NA
Bosnia and Herzegovina,NA
Yugoslavia,NA
Slovenia,NA
Croatia,NA
Australia,NA
Soviet Union,Gold
Romania,NA
Romania,NA
Romania,Gold
Romania,Bronze
Romania,NA
Romania,NA
Romania,NA
Romania,NA
Romania,NA
Romania,NA
Romania,NA
Russia,NA
Russia,NA
Russia,NA
Canada,NA
Canada,NA
Canada,NA
Canada,NA
Canada,NA
Canada,NA
Canada,NA
Canada,NA
Tajikistan,NA
Tajikistan,NA
Tajikistan,NA
Tajikistan,NA
Puerto Rico,NA
United States-1,NA
France,NA
Great Britain,NA
Ireland,NA
Ireland,NA
Soviet Union,Gold
Poland,NA
Poland,NA
India,NA
Canada,NA
United States,Silver
Latvia,NA
Soviet Union,NA
Czechoslovakia,NA
Papua New Guinea,NA
Papua New Guinea,NA
Papua New Guinea,NA
Papua New Guinea,NA
Papua New Guinea,NA
East Germany-1,Gold
Romania,NA
Croatia,NA
Philippines,NA
Philippines,NA
Slovakia,NA
India,NA
India,NA
India,NA
India,NA
Hungary,NA
Hungary,NA
Hungary,NA
Hungary,NA
Yugoslavia,NA
France,NA
France,NA
Serbia and Montenegro,NA
India,NA
Sweden,NA
Congo (Kinshasa),NA
Congo (Kinshasa),NA
Belarus,Bronze
Slovakia,NA
Slovakia,NA
Slovakia,NA
Slovakia,NA
Slovakia,NA
Slovakia,NA
Slovakia,NA
Slovakia,NA
Slovakia,NA
Nicaragua,NA
Honduras,NA
Slovakia,NA
Slovakia,NA
Slovakia,NA
Slovakia,Bronze
Italy,NA
Argentina,NA
Italy,NA
Italy,NA
Italy,NA
Argentina,NA
Argentina,NA
Argentina,NA
Argentina,NA
Tunisia,NA
Tunisia,NA
Tunisia,NA
Tunisia,NA
Seychelles,NA
Poland,NA
Germany,Silver
Germany,Silver
Denmark,NA
United States,NA
United States,NA
United States,NA
Australia,NA
Saar,NA
Saar,NA
Saar,NA
Saar,NA
USFSA,Silver
West Germany,NA
Spain,Silver
Spain,NA
United States,Silver
Switzerland,NA
Australia,NA
West Germany,Gold
Canada,NA
Switzerland,NA
Switzerland,Silver
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Tunisia,NA
Israel,NA
Denmark,NA
Denmark-1,NA
Norway,NA
United States,NA
United States,NA
France,NA
Austria,NA
Italy,NA
Finland,NA
Finland,NA
Italy,NA
Italy,NA
Italy,NA
United States,NA
United States,NA
United States,NA
Brazil,NA
EA II,NA
France,NA
Bulgaria,NA
East Germany,NA
East Germany,Gold
West Germany,NA
Armenia,NA
Slovakia,NA
Poland,NA
Poland,NA
Poland,NA
Poland,NA
Poland,NA
Poland,NA
Poland,NA
Poland,NA
Poland,NA
Poland,NA
Poland,NA
Austria,Silver
Austria,NA
Austria,NA
Austria,NA
Austria,NA
Austria,NA
Austria-1,NA
Austria-2,NA
Austria-2,NA
Austria-2,NA
Switzerland,NA
Switzerland,NA
Switzerland-2,Silver
Switzerland-1,Silver
United States,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,Silver
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,Bronze
Switzerland,Silver
East Germany,NA
East Germany,NA
Germany,NA
Philippines,NA
Germany,NA
Germany,Bronze
Italy,NA
Italy,NA
Germany,Gold
Germany,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Switzerland,NA
Austria,NA
Austria,NA
Austria,NA
Germany,Bronze
Czechoslovakia,NA
Lebanon,NA
United States,NA
Poland,NA
Poland,NA
Austria,NA
Soviet Union,Bronze
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Bulgaria,NA
Peru,NA
Peru,NA
Italy,NA
Italy,NA
Peru,NA
Czechoslovakia,NA
Czechoslovakia,NA
Czechoslovakia,NA
Czechoslovakia,NA
Romania,Silver
Romania,NA
Sweden,NA
Sweden,NA
Sweden,NA
Finland,NA
Finland,NA
Sweden,Gold
Sweden,Silver
Finland,NA
Canada,NA
Canada,NA
Canada,NA
Germany-1,NA
Germany-2,NA
United States,Silver
United States,NA
Luxembourg,NA
France,NA
United States,NA
United States,Bronze
Australia,NA
Australia,NA
Great Britain,NA
Great Britain,NA
Great Britain,Bronze
Great Britain,Silver
Great Britain,Silver
Great Britain,NA
Sweden,NA
Sweden,NA
Sweden,NA
Sweden,NA
Sweden,NA
Sweden,NA
Sweden,Bronze
Sweden,NA
Finland,NA
Finland,NA
Finland,NA
Sweden,NA
Sweden,NA
Sweden,Gold
Sweden,Bronze
Sweden,NA
Sweden,Bronze
Sweden,Silver
Sweden,Bronze
Sweden,NA
Sweden,NA
Sweden,Bronze
Sweden,NA
Finland,NA
Finland,NA
Finland,NA
Finland,NA
Sweden,NA
Sweden,NA
France,NA
France,NA
Sweden,NA
Sweden,NA
Sweden,NA
Sweden,Silver
Finland,Bronze
United States,NA
United States,NA
United States,NA
Bluebottle,Bronze
Slovakia,NA
United States,NA
United States,NA
United States,NA
United States,Gold
Australia,NA
Great Britain,NA
Great Britain,NA
Great Britain,NA
Great Britain,NA
Great Britain,NA
Great Britain,NA
Australia,NA
Australia,NA
Australia,NA
Australia,NA
Australia,NA
Australia,NA
Canada,NA
Great Britain,NA
Great Britain,Gold
Great Britain,NA
Great Britain,NA
Italy,Gold
France,NA
France,NA
France,NA
France,NA
Hungary,NA
Hungary,NA
Hungary,NA
Hungary,NA
Hungary,NA
Hungary,NA
Hungary,NA
Hungary,NA
Hungary,NA
Hungary,NA
Switzerland,NA
Switzerland,NA
Switzerland,Silver
Hungary,NA
Hungary,NA
Hungary,NA
Hungary,NA
Hungary,NA
Hungary,NA
Hungary,Bronze
Hungary,Gold
Hungary,NA
Benin,NA
Benin,NA
Mexico,NA
Nigeria,NA
Nigeria,NA
Nigeria,NA
Nigeria,NA
Nigeria,NA
Nigeria,Gold
Brazil,NA
Brazil,Silver
Russia,NA
Russia,NA
Philippines,NA
Romania,NA
Romania,NA
Italy,NA
Hungary,NA
Hungary,NA
Egypt,NA
Egypt,NA
Egypt,NA
Great Britain,Silver
Great Britain,Gold
Great Britain,NA
Great Britain,NA
United States,NA
Papua New Guinea,NA
United States,Bronze
United States,NA
United States,NA
United States,NA
United States,NA
Romania,Gold
Switzerland,NA
Cuba,NA
Cuba,NA
Cuba,NA
Cuba,NA
Cuba,NA
Cuba,NA
Cuba,NA
Cuba,NA
Denmark,NA
Denmark,NA
Australia,NA
Norway,NA
Poland,Bronze
Poland,NA
Poland,NA
Poland,NA
Poland,NA
Poland,NA
Qatar,NA
United States,NA
United States,NA
France,Silver
Bahrain,NA
West Germany,NA
Russia,NA
United States,NA
United States,NA
United States,NA
United States,NA
West Germany,NA
West Germany-1,Silver
West Germany-1,NA
West Germany-1,Silver
West Germany-2,NA
Romania,NA
Romania,NA
Romania,NA
Romania-2,NA
Romania,NA
Romania,NA
Romania,NA
Romania,NA
United States,NA
United States-1,NA
United States-1,Silver
Canada,NA
Canada,NA
Canada,NA
Libya,NA
Senegal,NA
Spain,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
France,NA
Italy,NA
Italy,NA
Philippines,NA
Philippines,NA
France,NA
France,Silver
France,NA
France,NA
Romania,NA
Romania,NA
Romania,NA
Romania,NA
Romania,NA
Romania,NA
Senegal,NA
Senegal,NA
Senegal,NA
Senegal,NA
Senegal,NA
Senegal,NA
Mongolia,NA
Mongolia,NA
Mongolia,NA
Great Britain,NA
Hungary,Bronze
Hungary,NA
East Germany,Silver
Iran,NA
Egypt,NA
Egypt,NA
Egypt,NA
Tunisia,NA
Tunisia,NA
Mongolia,NA
Mongolia,NA
Egypt,NA
Soviet Union,NA
Libya,NA
Rhodesia,NA
Switzerland,NA
France,NA
Soviet Union,Gold
Czech Republic,NA
Czech Republic,NA
Russia,NA
Russia,NA
Russia,NA
Russia,NA
Russia,Bronze
Russia,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,Bronze
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
Germany,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
South Korea,NA
France,NA
France,NA
South Korea,NA
South Korea,NA
South Korea,Silver
South Korea,NA
South Korea,NA
